Portugal,2014,80.72195122
Paraguay,2014,72.92170732
French Polynesia,2014,76.54168293
Qatar,2014,78.59680488
Romania,2014,75.06341463
Russian Federation,2014,70.36585366
Rwanda,2014,63.96565854
Saudi Arabia,2014,74.33721951
Sudan,2014,63.45853659
Senegal,2014,66.37258537
Singapore,2014,82.64634146
Solomon Islands,2014,67.93080488
Sierra Leone,2014,50.87878049
El Salvador,2014,72.75456098
Somalia,2014,55.35480488
South Sudan,2014,55.68221951
Sao Tome and Principe,2014,66.38460976
Suriname,2014,71.15143902
Slovak Republic,2014,76.71463415
Slovenia,2014,80.5195122
Sweden,2014,81.95609756
Swaziland,2014,48.93473171
Syrian Arab Republic,2014,70.07102439
Chad,2014,51.55580488
Togo,2014,59.65580488
Thailand,2014,74.42202439
Tajikistan,2014,69.59797561
Turkmenistan,2014,65.59853659
